fe-1,fe-2,fe-3,fe-4,fe-5,fe-6,CIHigh,CILow,MOS
-0.0107892441820328,-0.07451619508840661,-0.018990770710621382,-0.14101004123398264,0.02477413416722294,-0.0055003219433219525,4.586922149,4.190855629,4.388888889
-0.010200681617597011,-0.054066414656319284,0.013441660025835694,0.03609922102056833,-0.030939005888070775,0.009259183547138668,3.857237033,3.384142278,3.620689655
-0.009801249712157028,0.31335456913320103,-0.01091302539454218,-0.03856641448190259,-0.04178251297077114,-0.004660961333891779,1.377270849,1.056062484,1.216666667
0.11317265033159551,-0.023859688748940008,0.053692956441060945,0.043669209686541484,0.03754813826599647,0.049375238286500256,2.637035504,2.190550702,2.413793103
-0.016613082995909634,-0.011785612066604422,0.010764523909432958,0.058745911716432064,0.030889383950699536,0.010873064316155952,3.257015236,2.742984764,3.0
-0.017654891200729637,0.1240939035846258,0.005275352899744945,0.05962723290569437,0.11035537271786042,0.016168672212459267,1.770033908,1.363299425,1.566666667
-0.013702810799260943,-0.02913355151906598,-0.30649049844930004,-0.04276075913420174,0.14397238955582067,0.036597688940542265,2.241733096,1.758266904,2.0
0.06253807220511685,-0.0008584308270728569,0.04017170703193719,0.07185215689342082,0.032187380524394946,0.03607795731401974,1.621677784,1.278322216,1.45
-0.01663312787163813,-0.011469570781072837,0.01070452807834882,0.05857146216387397,0.03074517515442591,0.010798708499039782,3.444807906,3.003467956,3.224137931
-0.013319081792736654,-0.043307425517397934,0.007012506009150444,0.02379273109588215,0.036278018469600944,0.009489973806538507,3.454788469,2.978544864,3.216666667
-0.009456227647226449,-0.046539065462725515,0.02600158798560566,0.09050570926965582,-0.09779389758762481,0.013312693133888763,3.460340236,2.987935627,3.224137931
-0.0069213227909086395,-0.06705830896187412,0.020255014528035263,0.04959232694058453,-0.09695786651532513,0.009518115006986391,3.923636291,3.335622968,3.62962963
-0.012930462998207822,-0.030230570725307764,0.01859550744255379,0.07523948382255334,-0.033382545300015526,0.012301908803129489,3.348464581,2.85843197,3.103448276
